DATE,CONFIRM,RELEASE,QUARANT,DEATH,TOTAL_TEST,UNDER_TEST,NEGATIVE,AVAR16,AVAR1,AVAR2,AVAR3,AVAR4,AVAR5,AVAR6,AVAR7,AVAR8,AVAR9,AVAR10,AVAR11,MALE,FEMALE,AGE00,AGE10,AGE20,AGE30,AGE40,AGE50,AGE60,AGE70,AGE80_above,AVAR12,AVER13,AVAR14,AVAR15,SEOUL,BUSAN,DAEGU,INCHEON,GWANGJU,DAEJEON,ULSAN,SEJONG,GYEONGGI,GANGWON,CHUNGBUK,CHUNGNAM,JEONBUK,JEONNAM,GYEONGBUK,GYEONGNAM,JEJU,Lazaretto
08APR21,107598,98360,7480,1758,8012421,77994,7826829,112,700,0.0065482984,266,0.0368727474,46254,0.0058063056,0.0135609036,0.0151338263,0.0163385937,1.0479041916,432,53414,54184,4586,7404,16107,14469,15729,19836,16681,7922,4864,58295,49303,0.0064630401,0.0066323592,33441,4192,9041,5266,2228,1484,1224,316,29792,2435,2298,2730,1611,945,3639,3096,644,3216
09APR21,108269,98786,7719,1764,8059113,81912,7868932,113,671,0.0062361754,239,0.0319518717,46692,0.0058274522,0.0135723044,0.0143707702,0.0162927523,0.9585714286,426,53746,54523,4623,7454,16202,14553,15854,19968,16780,7959,4876,58686,49583,0.0062155989,0.0062564595,33656,4245,9059,5311,2233,1510,1233,321,29995,2438,2305,2748,1633,956,3646,3111,646,3223
10APR21,108945,99301,7879,1765,8106630,90014,7907671,108,676,0.0062437078,160,0.0207280736,47517,0.0058960583,0.0135898988,0.0142264874,0.0162008353,1.0074515648,515,54081,54864,4657,7524,16290,14629,15980,20084,16875,8000,4906,59080,49865,0.006233022,0.0062542413,33857,4301,9063,5335,2234,1523,1258,325,30197,2444,2317,2763,1656,963,3672,3157,653,3227
11APR21,109559,100109,7682,1768,8129532,91909,7928064,105,614,0.0056358713,-197,-0.025003173,22902,0.002825095,0.0136307712,0.0268098856,0.0161374237,0.9082840237,808,54420,55139,4691,7582,16376,14709,16070,20197,16967,8045,4922,59428,50131,0.0062683752,0.0050123943,34071,4346,9069,5352,2234,1530,1269,326,30383,2449,2327,2785,1696,969,3685,3173,660,3235
12APR21,110146,100804,7572,1770,8152783,95248,7947389,103,587,0.0053578437,-110,-0.014319188,23251,0.0028600662,0.0136699375,0.025246226,0.0160695804,0.9560260586,695,54720,55426,4719,7623,16447,14788,16164,20323,17062,8077,4943,59741,50405,0.0055126792,0.0052050273,34233,4393,9085,5364,2238,1547,1303,331,30559,2455,2347,2803,1720,972,3700,3190,663,3243
13APR21,110688,101332,7581,1775,8200519,85584,8004247,101,542,0.0049207416,9,0.0011885895,47736,0.0058551785,0.0136400353,0.0113541143,0.0160360653,0.9233390119,528,55001,55687,4745,7667,16512,14857,16244,20454,17134,8114,4961,60025,50663,0.0051352339,0.0047089813,34391,4432,9094,5380,2247,1560,1335,333,30727,2468,2355,2817,1745,978,3710,3205,663,3248
14APR21,111419,101983,7654,1782,8245388,74627,8059342,100,731,0.0066041486,73,0.0096293365,44869,0.005471483,0.0136363063,0.0162918719,0.0159936815,1.3487084871,651,55380,56039,4777,7717,16622,14970,16358,20602,17241,8145,4987,60444,50975,0.0068907838,0.0063210444,34638,4481,9105,5406,2252,1571,1365,335,30965,2474,2384,2827,1756,979,3724,3232,665,3260
15APR21,112117,102513,7816,1788,8291126,70221,8108788,99,698,0.0062646407,162,0.0211654037,45738,0.005547101,0.0136380362,0.0152608334,0.0159476261,0.9548563611,530,55733,56384,4802,7761,16730,15074,16476,20747,17326,8192,5009,60843,51274,0.0063741423,0.0061564268,34855,4535,9123,5423,2256,1581,1386,338,31189,2492,2404,2831,1772,990,3743,3256,668,3275
16APR21,112789,103062,7937,1790,8333332,70883,8149660,111,672,0.0059937387,121,0.0154810645,42206,0.0050905028,0.0136507953,0.0159219068,0.015870342,0.9627507163,549,56055,56734,4837,7813,16817,15161,16586,20887,17431,8232,5025,61214,51575,0.0057775465,0.0062074347,35070,4579,9127,5435,2267,1587,1410,341,31410,2499,2413,2844,1787,996,3767,3300,671,3286
17APR21,113444,103594,8056,1794,8377779,71039,8193296,108,655,0.0058073039,119,0.0149930704,44447,0.0053336409,0.0136568618,0.0147366526,0.0158139699,0.974702381,532,56379,57065,4857,7857,16909,15247,16695,21026,17525,8278,5050,61565,51879,0.0057800375,0.005834244,35287,4614,9139,5458,2271,1591,1436,341,31616,2511,2425,2851,1803,1002,3796,3338,672,3293
18APR21,114115,104006,8312,1797,8396067,72191,8209761,102,671,0.0059148126,256,0.0317775571,18288,0.0021829175,0.0137093585,0.0366907262,0.0157472725,1.0244274809,412,56723,57392,4887,7910,17012,15340,16804,21128,17638,8325,5071,61953,52162,0.0061015626,0.0057303075,35492,4644,9152,5477,2284,1596,1457,343,31800,2530,2435,2873,1824,1004,3824,3405,673,3302
19APR21,114646,104474,8371,1801,8414821,70763,8229412,99,531,0.0046532007,59,0.0070981713,18754,0.0022336649,0.0137398374,0.0283139597,0.0157092267,0.7913561848,468,57001,57645,4922,7946,17073,15409,16882,21241,17725,8365,5083,62232,52414,0.0049010102,0.0044082799,35628,4670,9176,5488,2295,1617,1485,344,31946,2551,2445,2886,1840,1007,3843,3440,675,3310
20APR21,115195,105227,8166,1802,8458592,66590,8276807,109,549,0.0047886538,-205,-0.024489308,43771,0.0052016555,0.0137267603,0.012542551,0.0156430401,1.0338983051,753,57296,57899,4943,8008,17132,15481,16993,21342,17801,8399,5096,62557,52638,0.0051753478,0.0044062798,35776,4699,9191,5506,2299,1625,1506,345,32135,2569,2459,2902,1843,1011,3864,3469,676,3320
21APR21,115926,105877,8243,1806,8497594,67211,8314457,116,731,0.0063457615,77,0.0094293412,39002,0.0046109329,0.0137509767,0.0187426286,0.0155789038,1.3315118397,650,57662,58264,4982,8079,17246,15582,17121,21472,17895,8434,5115,63010,52916,0.0063878805,0.0063040812,35994,4732,9216,5521,2316,1642,1545,346,32369,2584,2479,2910,1851,1015,3880,3510,683,3333
22APR21,116661,106459,8394,1808,8537505,67139,8353705,125,735,0.0063402515,151,0.0183185733,39911,0.0046967412,0.0137728405,0.0184159755,0.0154978956,1.0054719562,582,58048,58613,5011,8137,17342,15684,17253,21626,18002,8473,5133,63427,53234,0.0066941833,0.0059899767,36224,4769,9240,5535,2325,1655,1577,347,32591,2608,2498,2916,1857,1023,3903,3568,687,3338
23APR21,117458,107071,8576,1811,8583530,69939,8396133,127,797,0.0068317604,182,0.0216821539,46025,0.0053909192,0.0137965284,0.0173166757,0.0154182772,1.0843537415,612,58438,59020,5064,8192,17454,15796,17372,21766,18097,8529,5188,63878,53580,0.0067185777,0.006943852,36428,4802,9252,5545,2341,1657,1615,350,32889,2623,2528,2926,1866,1029,3925,3631,690,3361
24APR21,118243,107781,8650,1812,8632923,78269,8436411,136,785,0.00668324,74,0.0086287313,49393,0.0057543924,0.0138220669,0.0158929403,0.0153243744,0.9849435383,710,58843,59400,5096,8268,17609,15900,17484,21909,18196,8574,5207,64357,53886,0.006930422,0.0064384954,36681,4846,9256,5563,2356,1667,1665,351,33133,2632,2543,2940,1875,1030,3957,3683,693,3372
25APR21,118887,108475,8599,1813,8654791,77560,8458344,136,644,0.0054464112,-51,-0.005895954,21868,0.0025330934,0.013860767,0.0294494238,0.015249775,0.8203821656,694,59166,59721,5123,8326,17719,15994,17577,22022,18280,8621,5225,64739,54148,0.0054891831,0.0054040404,36856,4889,9270,5578,2364,1673,1708,351,33324,2642,2558,2946,1882,1039,3981,3728,696,3402
26APR21,119387,108850,8720,1817,8672979,78084,8475508,132,500,0.0042056743,121,0.0140714037,18188,0.002101495,0.0138904547,0.0274906532,0.0152194125,0.7763975155,375,59420,59967,5147,8357,17810,16051,17654,22116,18361,8650,5241,65019,54368,0.0042930061,0.0041191541,37010,4914,9277,5592,2379,1677,1721,352,33474,2654,2574,2953,1888,1039,4006,3757,697,3423
27APR21,119898,109695,8383,1820,8721609,76508,8525203,156,511,0.004280198,-337,-0.038646789,48630,0.00560707,0.0138688952,0.0105079169,0.0151795693,1.022,845,59689,60209,5173,8393,17891,16123,17733,22217,18441,8677,5250,65313,54585,0.0045270953,0.0040355529,37126,4944,9289,5606,2385,1685,1739,354,33669,2656,2584,2967,1893,1041,4028,3785,702,3445
28APR21,120673,110248,8604,1821,8766498,77166,8568659,160,775,0.0064638276,221,0.0263628773,44889,0.0051468714,0.0138874887,0.0172648088,0.0150903682,1.5166340509,553,60070,60603,5204,8439,17999,16232,17854,22356,18574,8745,5270,65728,54945,0.0063830857,0.0065438722,37385,4977,9318,5626,2397,1695,1772,356,33863,2667,2606,3005,1906,1046,4057,3840,705,3452
29APR21,121351,110787,8739,1825,8805779,80392,8604036,157,678,0.0056184896,135,0.0156903766,39281,0.0044808086,0.0139078072,0.017260253,0.015039019,0.8748387097,539,60397,60954,5253,8487,18093,16333,17960,22466,18687,8782,5290,66126,55225,0.0054436491,0.0057917925,37610,5017,9337,5651,2405,1699,1818,356,34045,2680,2616,3021,1915,1048,4086,3878,706,3463
30APR21,122007,111422,8757,1828,8848292,82511,8643774,164,656,0.0054058063,18,0.0020597322,42513,0.0048278523,0.0139185544,0.0154305742,0.0149827469,0.9675516224,635,60745,61262,5283,8530,18196,16432,18068,22568,18783,8822,5325,66509,55498,0.0057618756,0.0050529908,37837,5049,9351,5665,2409,1730,1879,357,34196,2684,2628,3033,1936,1053,4110,3915,707,3468
01MAY21,122634,112337,8466,1831,8883388,85212,8675542,174,627,0.0051390494,-291,-0.033230558,35096,0.0039664152,0.0139385709,0.0178652838,0.0149306065,0.9557926829,915,61060,61574,5313,8578,18271,16524,18178,22689,18873,8861,5347,66864,55770,0.005185612,0.0050928798,38032,5078,9363,5678,2413,1743,1931,361,34386,2688,2633,3050,1946,1055,4122,3958,714,3483
02MAY21,123240,112865,8542,1833,8898234,86607,8688387,170,606,0.0049415333,76,0.0089770848,14846,0.0016712092,0.0139860664,0.0408190758,0.0148734177,0.966507177,528,61370,61870,5336,8622,18345,16623,18269,22815,18962,8895,5373,67195,56045,0.0050769735,0.0048072238,38214,5111,9373,5695,2428,1752,1983,362,34531,2692,2644,3066,1958,1056,4152,4019,715,3489
03MAY21,123728,113356,8538,1834,8915326,89022,8702576,164,488,0.0039597533,-4,-0.000468274,17092,0.0019208306,0.0140180986,0.0285513691,0.0148228372,0.8052805281,491,61606,62122,5368,8655,18405,16698,18356,22909,19022,8928,5387,67482,56246,0.0038455271,0.0040730564,38341,5127,9385,5710,2433,1757,2004,366,34661,2702,2653,3076,1970,1080,4184,4063,716,3500
04MAY21,124269,114128,8301,1840,8957155,78096,8754790,162,541,0.0043724945,-237,-0.027758257,41829,0.0046918082,0.0139957399,0.0129336107,0.0148065889,1.1086065574,772,61879,62390,5394,8702,18487,16790,18439,23001,19097,8951,5408,67812,56457,0.0044313866,0.0043140916,38525,5143,9395,5723,2437,1770,2033,372,34785,2724,2660,3095,1982,1089,4206,4099,724,3507
05MAY21,124945,114944,8154,1847,8994069,78995,8790129,173,676,0.005439812,-147,-0.01770871,36914,0.0041211746,0.0140150267,0.0183128352,0.0147825043,1.2495378928,816,62247,62698,5426,8759,18585,16895,18556,23117,19199,8986,5422,68221,56724,0.0059470903,0.0049366886,38763,5166,9401,5739,2445,1788,2055,372,34953,2772,2671,3105,1988,1101,4244,4126,737,3519
06MAY21,125519,115491,8177,1851,9010992,77055,8808418,172,574,0.0045940214,23,0.0028207015,16923,0.0018815733,0.0140496849,0.033918336,0.0147467714,0.849112426,547,62542,62977,5460,8797,18671,16978,18658,23230,19270,9019,5436,68564,56955,0.0047391842,0.0044499027,38975,5194,9408,5758,2453,1806,2093,373,35095,2784,2677,3120,1993,1111,4266,4143,743,3527
07MAY21,126044,116022,8162,1860,9051354,78896,8846414,162,525,0.0041826337,-15,-0.001834414,40362,0.0044791961,0.0140478785,0.0130072841,0.0147567516,0.9146341463,531,62800,63244,5492,8849,18747,17047,18728,23336,19349,9049,5447,68863,57181,0.0041252278,0.004239643,39154,5215,9417,5772,2474,1813,2128,373,35234,2792,2682,3129,1999,1123,4278,4175,755,3531
08MAY21,126745,116881,7999,1865,9089166,78259,8884162,165,701,0.0055615499,-163,-0.019970595,37812,0.0041774965,0.0140657317,0.0185390881,0.0147145844,1.3352380952,859,63139,63606,5521,8907,18860,17158,18840,23461,19453,9083,5462,69286,57459,0.0053980892,0.0057238631,39396,5242,9430,5794,2479,1822,2176,378,35428,2819,2691,3132,2004,1135,4299,4212,760,3548
09MAY21,127309,117423,8012,1874,9105771,81280,8897182,160,564,0.0044498797,13,0.0016252032,16605,0.0018269003,0.014107056,0.033965673,0.0147200905,0.8045649073,542,63432,63877,5561,8956,18938,17240,18912,23569,19529,9121,5483,69607,57702,0.004640555,0.0042606043,39591,5252,9436,5805,2485,1824,2204,379,35577,2826,2700,3142,2012,1159,4318,4242,778,3579
10MAY21,127772,117844,8053,1875,9122059,83398,8910889,161,463,0.0036368206,41,0.005117324,16288,0.0017887557,0.0141361646,0.028425835,0.0146745766,0.8209219858,421,63668,64104,5577,9009,19009,17304,18985,23637,19604,9156,5491,69884,57888,0.0037205196,0.0035537048,39732,5272,9440,5818,2494,1828,2228,386,35714,2831,2704,3157,2021,1168,4337,4258,792,3592
11MAY21,128283,118717,7687,1879,9164284,84628,8951373,171,511,0.0039993113,-366,-0.045448901,42225,0.0046288892,0.014128619,0.0121018354,0.0146473032,1.1036717063,873,63921,64362,5595,9050,19100,17384,19087,23716,19667,9184,5500,70216,58067,0.0039737388,0.0040247098,39895,5286,9448,5839,2518,1835,2247,386,35852,2843,2708,3175,2033,1178,4352,4268,816,3604
12MAY21,128918,119373,7661,1884,9201539,84279,8988342,167,635,0.0049499934,-26,-0.003382334,37255,0.0040652385,0.0141399938,0.017044692,0.0146139406,1.2426614481,656,64247,64671,5633,9089,19190,17472,19201,23836,19754,9228,5515,70585,58333,0.0051000454,0.0048009695,40118,5296,9454,5859,2540,1843,2278,387,36039,2860,2720,3185,2055,1195,4359,4284,829,3617
13MAY21,129633,119906,7836,1891,9241153,87517,9024003,160,715,0.0055461611,175,0.0228429709,39614,0.0043051494,0.0141619134,0.0180491745,0.014587335,1.125984252,533,64621,65012,5668,9153,19284,17586,19328,23969,19848,9266,5531,71019,58614,0.0058212835,0.0052728425,40345,5316,9459,5876,2563,1861,2309,389,36265,2877,2730,3204,2065,1207,4382,4316,838,3631
14MAY21,130380,120395,8092,1893,9281291,95208,9055703,153,747,0.0057624216,256,0.0326697295,40138,0.0043433974,0.0141932094,0.0186107928,0.014519098,1.0447552448,489,64987,65393,5700,9213,19385,17697,19461,24088,19967,9307,5562,71456,58924,0.0056637935,0.0058604565,40576,5340,9468,5910,2574,1892,2335,396,36438,2902,2734,3226,2079,1257,4417,4348,848,3640
15MAY21,131061,121282,7883,1896,9319094,99216,9088817,150,681,0.0052231937,-209,-0.025827978,37803,0.0040730325,0.0142150471,0.0180144433,0.0144665461,0.9116465863,887,65347,65714,5735,9274,19481,17806,19572,24219,20051,9349,5574,71868,59193,0.0055395695,0.0049087823,40830,5382,9473,5926,2585,1902,2357,399,36608,2914,2739,3238,2090,1283,4436,4388,862,3649
16MAY21,131671,121764,8007,1900,9336614,101663,9103280,150,610,0.0046543213,124,0.015730052,17520,0.0018800111,0.0142578991,0.0348173516,0.0144299048,0.8957415565,482,65659,66012,5781,9317,19571,17888,19666,24334,20134,9391,5589,72223,59448,0.0047745115,0.0045348023,41043,5413,9479,5941,2599,1906,2368,399,36769,2919,2759,3256,2104,1296,4447,4433,871,3669
17MAY21,132290,122163,8224,1903,9353300,101804,9119206,151,619,0.0047011111,217,0.0271012864,16686,0.0017871575,0.014299309,0.0370969675,0.0143850631,1.0147540984,399,65995,66295,5810,9370,19686,17978,19763,24440,20214,9428,5601,72607,59683,0.0051173487,0.0042870993,41238,5425,9498,5955,2626,1908,2384,399,36919,2954,2782,3272,2113,1316,4474,4463,886,3678
18MAY21,132818,122631,8283,1904,9395004,103413,9158773,156,528,0.0039912314,59,0.0071741245,41704,0.0044587472,0.0142944303,0.0126606561,0.0143354063,0.8529886914,468,66278,66540,5841,9420,19776,18061,19844,24526,20289,9453,5608,72942,59876,0.0042882037,0.003695603,41410,5438,9521,5971,2637,1920,2390,403,37056,2979,2795,3287,2120,1328,4497,4479,897,3690
19MAY21,133471,123237,8322,1912,9428644,104494,9190679,148,653,0.0049165023,39,0.004708439,33640,0.0035806265,0.0143145488,0.019411415,0.0143252092,1.2367424242,606,66634,66837,5871,9476,19878,18161,19948,24648,20384,9486,5619,73334,60137,0.0053713148,0.0044634806,41659,5465,9544,5994,2641,1930,2417,406,37219,2995,2816,3304,2129,1338,4521,4495,901,3697
20MAY21,134117,123659,8542,1916,9447358,108873,9204368,151,646,0.0048400027,220,0.0264359529,18714,0.0019848029,0.0143617514,0.034519611,0.0142860338,0.989280245,422,66942,67175,5902,9547,19980,18265,20071,24744,20459,9519,5630,73765,60352,0.0046222649,0.0050570792,41901,5482,9553,6007,2656,1938,2442,415,37406,3003,2829,3323,2136,1345,4554,4507,907,3713
21MAY21,134678,124158,8598,1922,9487108,114144,9238286,147,561,0.0041829149,56,0.0065558417,39750,0.0042075255,0.0143687738,0.0141132075,0.0142710762,0.8684210526,499,67252,67426,5948,9594,20062,18353,20169,24833,20540,9544,5635,74126,60552,0.0046308745,0.0037365091,42073,5497,9572,6019,2669,1953,2455,416,37570,3010,2841,3364,2152,1362,4565,4525,912,3723
22MAY21,135344,125032,8386,1926,9520966,117558,9268064,150,666,0.0049451284,-212,-0.024656897,33858,0.0035688431,0.0143930796,0.0196703881,0.0142304055,1.1871657754,874,67598,67746,5975,9642,20193,18465,20283,24933,20625,9581,5647,74558,60786,0.0051448284,0.0047459437,42281,5525,9628,6034,2684,1958,2484,416,37735,3039,2847,3381,2164,1378,4581,4546,919,3744
23MAY21,135929,125881,8117,1931,9536299,122235,9278135,149,585,0.0043223194,-269,-0.032077272,15333,0.0016104458,0.0144389288,0.0381530033,0.0142059458,0.8783783784,849,67907,68022,5999,9685,20291,18560,20383,25034,20707,9610,5660,74918,61011,0.0045711412,0.0040740413,42462,5540,9685,6046,2693,1970,2508,417,37886,3058,2856,3405,2178,1388,4593,4563,927,3754
24MAY21,136467,126427,8106,1934,9553613,120704,9296442,144,538,0.0039579486,-11,-0.00135518,17314,0.001815589,0.0144671172,0.03107312,0.0141719243,0.9196581197,546,68196,68271,6034,9727,20366,18654,20475,25130,20782,9635,5664,75256,61211,0.0042558205,0.0036605804,42601,5555,9733,6064,2709,1981,2520,431,38008,3078,2863,3436,2190,1402,4605,4580,946,3765
25MAY21,136983,126993,8052,1938,9592727,117098,9338646,160,516,0.0037811339,-54,-0.006661732,39114,0.0040941579,0.014456349,0.0131922074,0.014147741,0.9591078067,566,68485,68498,6052,9761,20449,18748,20567,25223,20856,9659,5668,75577,61406,0.0042377852,0.0033249843,42739,5571,9762,6075,2730,1996,2527,445,38144,3099,2872,3458,2195,1409,4617,4594,963,3787
26MAY21,137682,127582,8160,1940,9629458,121069,9370707,151,699,0.005102823,108,0.0134128167,36731,0.0038290467,0.0144800555,0.0190302469,0.0140904403,1.3546511628,589,68838,68844,6096,9807,20551,18866,20695,25350,20947,9688,5682,76015,61667,0.0051544134,0.0050512424,43001,5593,9792,6094,2751,2013,2542,454,38334,3124,2885,3477,2193,1420,4626,4614,969,3800
27MAY21,138311,128180,8188,1943,9665693,122659,9404723,154,629,0.0045684984,28,0.0034313725,36235,0.0037629325,0.0144933991,0.0173589071,0.0140480511,0.8998569385,598,69164,69147,6122,9833,20682,18959,20795,25472,21030,9720,5698,76391,61920,0.0047357564,0.004401255,43219,5611,9819,6124,2766,2036,2548,462,38504,3131,2894,3494,2199,1436,4638,4632,995,3803
28MAY21,138898,128761,8191,1946,9702456,122872,9440686,156,587,0.0042440587,3,0.0003663898,36763,0.0038034521,0.014499377,0.0159671409,0.0140102809,0.933227345,581,69483,69415,6134,9883,20799,19049,20910,25559,21107,9744,5713,76775,62123,0.004612226,0.0038758008,43433,5624,9843,6150,2774,2054,2560,470,38653,3147,2908,3515,2203,1443,4652,4653,1002,3814
29MAY21,139431,129739,7741,1951,9733591,123790,9470370,160,533,0.0038373483,-450,-0.054938347,31135,0.0032089813,0.0145092495,0.0171189979,0.0139925841,0.9080068143,978,69754,69677,6165,9930,20902,19126,21004,25657,21170,9761,5716,77127,62304,0.0039002346,0.0037744003,43627,5638,9865,6168,2783,2065,2568,471,38792,3157,2930,3527,2209,1448,4665,4673,1015,3830
30MAY21,139910,130381,7572,1957,9747614,126493,9481211,150,479,0.003435391,-169,-0.021831805,14023,0.001440681,0.0145419645,0.0341581687,0.0139875634,0.8986866792,642,70002,69908,6181,9973,20992,19200,21073,25747,21238,9784,5722,77419,62491,0.0035553517,0.0033152977,43787,5651,9885,6186,2792,2072,2575,477,38951,3174,2936,3534,2216,1457,4674,4683,1023,3837
31MAY21,140340,130823,7558,1959,9761158,127953,9492865,149,430,0.0030734043,-14,-0.001848917,13544,0.0013894682,0.0145683602,0.0317483757,0.0139589568,0.8977035491,442,70204,70136,6195,9999,21081,19268,21139,25822,21298,9807,5731,77682,62658,0.0028856318,0.0032614293,43917,5668,9916,6198,2805,2078,2578,480,39081,3185,2943,3538,2225,1463,4692,4699,1030,3844
01JUN21,140799,131463,7373,1963,9798402,127612,9529991,158,459,0.0032706285,-185,-0.024477375,37244,0.0038155309,0.0145592035,0.0123241327,0.0139418604,1.0674418605,640,70474,70325,6220,10064,21150,19339,21207,25901,21357,9825,5736,77980,62819,0.0038459347,0.0026947645,44064,5696,9958,6215,2810,2097,2580,483,39197,3198,2954,3550,2231,1468,4701,4707,1042,3848
02JUN21,141476,132068,7443,1965,9834350,128917,9563957,151,677,0.0048082728,70,0.0094941001,35948,0.0036687615,0.01457699,0.0188327584,0.0138892816,1.4749455338,605,70825,70651,6248,10107,21252,19457,21340,26049,21427,9852,5744,78404,63072,0.0049805602,0.0046356203,44322,5717,9997,6235,2815,2120,2594,486,39389,3212,2959,3557,2241,1478,4713,4728,1056,3857
03JUN21,142157,132699,7490,1968,9872324,129822,9600345,149,681,0.0048135373,47,0.0063146581,37974,0.0038613635,0.0145914263,0.0179333228,0.0138438487,1.0059084195,631,71163,70994,6278,10164,21366,19569,21461,26179,21505,9882,5753,78838,63319,0.0047723262,0.0048548499,44537,5749,10071,6257,2819,2135,2602,487,39600,3229,2964,3570,2253,1481,4724,4751,1068,3860
04JUN21,142852,133289,7594,1969,9911324,133844,9634628,151,695,0.0048889608,104,0.0138851802,39000,0.0039504376,0.0146103086,0.0178205128,0.0137834962,1.0205580029,590,71544,71308,6321,10216,21481,19693,21590,26295,21590,9898,5768,79301,63551,0.0053539058,0.004422909,44743,5763,10136,6267,2826,2153,2617,490,39809,3247,2986,3579,2256,1493,4735,4795,1089,3868
05JUN21,143596,133763,7862,1971,9945954,137164,9665194,151,744,0.0052081875,268,0.0352910192,34630,0.0034939832,0.0146395223,0.0214842622,0.0137260091,1.0705035971,474,71939,71657,6361,10276,21606,19809,21709,26432,21693,9931,5779,79761,63835,0.0055210779,0.0048942615,45020,5780,10177,6283,2835,2184,2622,494,40020,3261,3010,3589,2270,1507,4745,4815,1111,3873
06JUN21,144152,134262,7917,1973,9959697,136465,9679080,150,556,0.0038719741,55,0.0069956754,13743,0.0013817679,0.0146746,0.0404569599,0.0136869416,0.747311828,499,72236,71916,6386,10323,21718,19883,21822,26524,21753,9959,5784,80132,64020,0.0041284978,0.003614441,45199,5801,10223,6306,2837,2202,2629,494,40180,3271,3027,3602,2270,1516,4755,4832,1130,3878
07JUN21,144637,134861,7802,1974,9972297,136526,9691134,152,485,0.0033645041,-115,-0.014525704,12600,0.0012650987,0.0147052021,0.0384920635,0.0136479601,0.8723021583,599,72503,72134,6411,10354,21808,19964,21906,26607,21821,9976,5790,80443,64194,0.003696218,0.0030313143,45358,5813,10249,6321,2841,2222,2639,494,40331,3273,3038,3611,2273,1519,4764,4860,1143,3888
08JUN21,145091,135412,7704,1975,10008584,139260,9724233,149,454,0.0031388925,-98,-0.012560882,36287,0.0036387805,0.0147012095,0.0125113677,0.0136121469,0.9360824742,551,72759,72332,6436,10388,21888,20043,21989,26691,21874,9986,5796,80744,64347,0.0035308884,0.0027448915,45497,5828,10282,6334,2842,2244,2642,494,40461,3278,3044,3615,2277,1527,4771,4908,1151,3896
09JUN21,145692,136174,7541,1977,10044783,131424,9767667,146,601,0.004142228,-163,-0.02115784,36199,0.0036167953,0.0146965322,0.0166026686,0.0135697224,1.3237885463,762,73083,72609,6469,10421,21987,20142,22133,26801,21930,10009,5800,81152,64540,0.0044530574,0.0038295637,45679,5844,10326,6357,2849,2269,2648,497,40622,3308,3067,3620,2283,1533,4784,4947,1158,3901
10JUN21,146303,136713,7611,1979,10076862,130327,9800232,154,611,0.0041937787,70,0.0092825885,32079,0.0031935981,0.0147089414,0.0190467284,0.0135267219,1.0166389351,539,73405,72898,6504,10453,22096,20249,22264,26904,21999,10028,5806,81566,64737,0.0044059494,0.0039802228,45892,5859,10356,6379,2853,2291,2655,500,40802,3324,3091,3627,2285,1537,4795,4980,1168,3909
11JUN21,146859,137224,7654,1981,10111064,133753,9830452,153,556,0.0038003322,43,0.0056497175,34202,0.0033941122,0.0147192966,0.0162563593,0.013489129,0.9099836334,511,73706,73153,6529,10495,22209,20348,22359,27006,22057,10041,5815,81940,64919,0.0041005381,0.0034980384,46096,5887,10380,6397,2854,2306,2670,502,40975,3335,3107,3632,2289,1542,4801,5000,1173,3913
12JUN21,147422,138037,7403,1982,10140535,122200,9870913,155,563,0.0038336091,-251,-0.032793311,29471,0.0029147279,0.0147152196,0.0191035255,0.0134443977,1.0125899281,813,74001,73421,6570,10541,22303,20446,22472,27088,22124,10057,5821,82332,65090,0.0040023879,0.0036635545,46302,5913,10403,6417,2861,2328,2676,503,41149,3346,3119,3637,2291,1546,4806,5025,1178,3922
13JUN21,147874,138581,7308,1985,10152907,124517,9880516,146,452,0.0030660281,-95,-0.012832635,12372,0.001220054,0.0147455374,0.0365341093,0.0134235904,0.8028419183,544,74246,73628,6594,10572,22372,20515,22547,27170,22196,10080,5828,82600,65274,0.0033107661,0.0028193569,46478,5926,10418,6432,2864,2339,2678,504,41298,3356,3125,3647,2292,1549,4813,5033,1183,3939
14JUN21,148273,139022,7263,1988,10165497,123424,9893800,153,399,0.0026982431,-45,-0.006157635,12590,0.0012400389,0.0147651785,0.0316918189,0.0134077007,0.8827433628,441,74457,73816,6609,10604,22440,20588,22624,27244,22236,10097,5831,82865,65408,0.0028419039,0.0025533764,46600,5943,10438,6446,2868,2349,2678,505,41420,3367,3148,3654,2294,1553,4817,5046,1192,3955
15JUN21,148647,139733,6922,1992,10196470,123664,9924159,158,374,0.0025223743,-341,-0.046950296,30973,0.0030468751,0.0147572583,0.0120750331,0.0134008759,0.9373433584,711,74650,73997,6631,10628,22499,20654,22697,27325,22268,10108,5837,83109,65538,0.0025921001,0.0024520429,46732,5952,10454,6458,2872,2364,2682,513,41540,3370,3162,3661,2298,1556,4822,5049,1198,3964
16JUN21,149191,140438,6760,1993,10229384,118764,9961429,159,544,0.003659677,-162,-0.023403641,32914,0.0032279799,0.0147558706,0.0165279212,0.0133587147,1.4545454545,705,74910,74281,6678,10680,22600,20739,22806,27400,22323,10122,5843,83503,65688,0.0034829203,0.0038379934,46932,5968,10470,6470,2873,2393,2689,517,41730,3377,3179,3669,2300,1564,4825,5056,1207,3972
